date,open,close,high,low,volume
2024-10-24,190.51,117.41,190.51,98.44,175292
2024-10-25,116.44,117.32,121.44,101.72,122451
2024-10-28,112.44,106.18,116.72,106.12,85291
2024-10-29,106.44,117.55,128.24,106.44,124392
2024-10-30,120.44,111.05,129.77,107.62,96841
2024-10-31,103.24,104.95,112.04,99.45,89485
2024-11-01,109.34,100.84,111.31,100.84,61051
2024-11-04,100.32,107.09,110.94,91.95,69718
2024-11-05,103.94,120.93,128.14,102.44,89074
2024-11-06,116.04,119.74,128.17,115.94,75789
2024-11-07,116.65,115.57,118.43,111.75,49108
2024-11-08,114.44,116.74,122.44,111.79,49819
2024-11-11,114.54,122.54,123.24,114.44,49820
2024-11-12,124.22,127.42,141.12,121.0,70339
2024-11-13,125.3,126.34,134.39,124.55,46277
2024-11-14,125.08,118.46,129.22,117.44,35497
2024-11-15,115.54,112.01,119.2,111.99,29190
2024-11-18,112.75,107.44,116.1,107.34,26073
2024-11-19,106.65,114.44,114.44,106.64,27024
2024-11-20,113.44,115.46,117.44,110.99,26348
2024-11-21,114.44,116.72,125.74,113.18,34609
2024-11-22,113.49,108.49,116.24,108.44,24969
2024-11-25,108.79,112.67,112.71,103.92,24571
2024-11-26,111.94,109.14,114.77,108.25,21449
2024-11-27,109.44,110.44,111.88,105.04,20348
2024-11-28,112.03,113.85,119.62,110.54,38677
2024-11-29,112.14,111.42,113.56,107.63,30510
2024-12-02,109.96,110.8,112.5,109.96,17489
2024-12-03,110.33,106.14,110.37,105.55,21914
2024-12-04,106.28,103.05,106.92,102.45,14500
2024-12-05,103.14,103.61,104.17,102.45,10860
2024-12-06,103.62,99.79,103.74,98.99,23084
2024-12-09,100.27,100.72,100.93,97.63,15456
2024-12-10,104.44,108.29,108.32,100.94,37730
2024-12-11,108.29,109.33,111.34,106.44,25914
2024-12-12,108.94,105.44,110.44,104.29,19637
2024-12-13,103.45,104.71,107.62,100.94,23245
2024-12-16,103.18,100.46,104.72,98.44,20323
2024-12-17,100.03,100.79,100.94,99.03,9606
2024-12-18,101.36,100.96,101.37,99.24,7796
2024-12-19,99.54,99.95,100.53,99.24,6916
2024-12-20,100.36,100.86,105.04,99.95,16781
2024-12-23,99.44,95.99,100.86,94.47,18321
2024-12-24,95.44,96.32,96.32,92.61,17041
2024-12-25,96.04,98.58,99.9,93.46,16629
2024-12-26,97.39,100.36,102.24,97.14,15702
2024-12-27,102.39,99.28,106.92,98.73,34910
2024-12-30,99.44,95.1,99.44,94.64,17736
2024-12-31,95.93,92.98,95.93,92.85,13096
2025-01-02,92.95,92.19,93.98,91.57,9718
2025-01-03,91.77,84.16,92.42,83.44,17083
2025-01-06,83.44,83.51,85.42,81.96,10979
2025-01-07,83.51,83.93,84.22,82.5,14158
2025-01-08,83.23,84.79,86.12,81.6,20909
2025-01-09,84.83,84.44,88.02,83.94,22963
2025-01-10,82.54,82.67,85.69,82.54,16521
2025-01-13,81.27,80.44,81.94,79.43,14701
2025-01-14,81.13,85.0,85.22,79.82,17039
2025-01-15,88.47,85.97,89.22,85.7,21708
2025-01-16,88.44,86.94,90.64,86.04,14916
2025-01-17,86.1,88.49,94.94,85.97,27510
2025-01-20,87.6,90.4,90.89,87.6,16874
2025-01-21,90.44,90.59,92.92,89.08,19133
2025-01-22,89.39,88.94,90.38,88.54,11227
2025-01-23,89.94,87.74,90.4,87.74,12870
